epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
159,3752.8,1.34402,1.63488,1.32657,0.23397,0.375,0.34909,0.18081,1.41837,2.18366,1.24875,0.004786,0.004786,0.004786
160,3766.01,1.12549,1.50462,1.09808,0.24794,0.375,0.32033,0.16233,1.43896,2.15102,1.27927,0.004753,0.004753,0.004753
161,3779.23,1.24855,1.76337,1.1187,0.24517,0.33333,0.31306,0.15453,1.41424,2.05915,1.26261,0.00472,0.00472,0.00472
162,3792.53,1.47845,1.78661,1.3979,0.16504,0.375,0.2671,0.14151,1.43373,2.28296,1.27057,0.004687,0.004687,0.004687
163,3805.76,1.20018,1.75657,1.05029,0.17928,0.375,0.24622,0.12174,1.43652,2.35299,1.27245,0.004654,0.004654,0.004654
164,3818.97,1.12417,1.62286,1.08156,0.19588,0.25,0.26925,0.13623,1.57538,2.10972,1.34564,0.004621,0.004621,0.004621
165,3832.18,1.36212,1.7803,1.33261,0.25966,0.25,0.27095,0.12826,1.6113,2.06148,1.3743,0.004588,0.004588,0.004588
166,3845.44,1.4609,1.68715,1.30108,0.31925,0.33333,0.27776,0.14393,1.47769,2.2366,1.29309,0.004555,0.004555,0.004555
167,3858.69,1.42044,1.78189,1.25758,0.29986,0.29167,0.28247,0.15011,1.42778,2.35416,1.27216,0.004522,0.004522,0.004522
168,3871.9,1.24323,1.6225,1.12543,0.31446,0.25,0.27894,0.1508,1.40043,2.00025,1.27055,0.004489,0.004489,0.004489
169,3885.15,1.23997,1.69983,1.16535,0.32378,0.29167,0.29317,0.14916,1.35109,2.23925,1.25253,0.004456,0.004456,0.004456
170,3898.43,1.18143,1.74612,1.11933,0.19852,0.5,0.31976,0.14356,1.36072,3.5394,1.2251,0.004423,0.004423,0.004423
171,3911.68,1.33564,1.46231,1.2901,0.23961,0.375,0.31354,0.14105,1.42952,2.24637,1.26694,0.00439,0.00439,0.00439
172,3924.95,1.33748,1.81543,1.29013,0.25141,0.33333,0.29616,0.13525,1.46842,2.10037,1.30049,0.004357,0.004357,0.004357
173,3938.25,1.25058,1.75556,1.1452,0.253,0.25,0.27185,0.13064,1.45422,2.30737,1.29254,0.004324,0.004324,0.004324
174,3951.49,1.2094,1.73592,1.18954,0.34021,0.29167,0.27399,0.11623,1.40877,2.08867,1.27436,0.004291,0.004291,0.004291
175,3964.68,1.1002,1.42013,1.05247,0.21073,0.20833,0.2303,0.12759,1.43566,2.00522,1.31268,0.004258,0.004258,0.004258
176,3977.94,1.17816,1.6114,1.23515,0.30513,0.33333,0.32842,0.15491,1.39078,2.01167,1.27651,0.004225,0.004225,0.004225
177,3991.22,1.41157,1.71421,1.35092,0.27572,0.375,0.32225,0.16595,1.35981,2.97582,1.26542,0.004192,0.004192,0.004192
178,4004.46,1.28145,1.78958,1.15877,0.37936,0.33333,0.32973,0.15723,1.44195,2.70734,1.30901,0.004159,0.004159,0.004159
179,4017.7,1.25025,1.65223,1.15862,0.21169,0.25,0.27426,0.13798,1.44831,2.02364,1.33346,0.004126,0.004126,0.004126
180,4031.02,1.31186,1.75175,1.25898,0.31351,0.25,0.3339,0.14888,1.40067,2.1151,1.28866,0.004093,0.004093,0.004093
181,4044.28,1.35125,1.91792,1.29558,0.34064,0.20833,0.35167,0.15382,1.39027,2.43939,1.2628,0.00406,0.00406,0.00406
182,4057.55,1.24799,1.77071,1.1516,0.42863,0.33333,0.36963,0.15995,1.37615,2.4823,1.24029,0.004027,0.004027,0.004027
183,4070.79,1.22143,1.44735,1.13228,0.43527,0.25733,0.36666,0.17025,1.41078,2.16337,1.27244,0.003994,0.003994,0.003994
184,4084.09,1.21153,1.49078,1.20823,0.2744,0.29167,0.26364,0.13616,1.47187,2.02235,1.3354,0.003961,0.003961,0.003961
185,4097.32,1.05872,1.41912,1.06963,0.31679,0.25,0.27771,0.13656,1.48466,2.03142,1.32849,0.003928,0.003928,0.003928
186,4110.54,1.23279,1.59284,1.21072,0.40992,0.25,0.28071,0.15698,1.42412,2.22145,1.3083,0.003895,0.003895,0.003895
